1,fp001,192015766,4ecf9feb4675,-68
1,fp001,192015766,d2c889c50921,-76
1,fp001,192015766,d3b9b43f91d4,-67
1,fp001,192015766,4a3bd98b9fa1,-88
2,fp001,192019065,4a3bd98b9fa1,-71
2,fp001,192019065,d3b9b43f91d4,-65
2,fp001,192019065,4ecf9feb4675,-70
2,fp001,192019065,d2c889c50921,-87
3,fp001,192022864,4a3bd98b9fa1,-71
3,fp001,192022864,d3b9b43f91d4,-65
3,fp001,192022864,4ecf9feb4675,-70
3,fp001,192022864,d2c889c50921,-87
4,fp001,192024987,d3b9b43f91d4,-57
4,fp001,192024987,4a3bd98b9fa1,-65
4,fp001,192024987,4ecf9feb4675,-73
4,fp001,192024987,d2c889c50921,-77
5,fp001,192028942,4ecf9feb4675,-64
5,fp001,192028942,d3b9b43f91d4,-67
5,fp001,192028942,4a3bd98b9fa1,-79
5,fp001,192028942,d2c889c50921,-71
6,fp001,192033957,d3b9b43f91d4,-67
6,fp001,192033957,4a3bd98b9fa1,-77
6,fp001,192033957,4ecf9feb4675,-72
7,fp001,192039067,d3b9b43f91d4,-67
7,fp001,192039067,4ecf9feb4675,-80
7,fp001,192039067,d2c889c50921,-64
7,fp001,192039067,4a3bd98b9fa1,-66
8,fp001,192044034,4ecf9feb4675,-67
8,fp001,192044034,d2c889c50921,-69
8,fp001,192044034,4a3bd98b9fa1,-82
8,fp001,192044034,d3b9b43f91d4,-72
9,fp001,192049069,4ecf9feb4675,-67
9,fp001,192049069,d2c889c50921,-68
9,fp001,192049069,4a3bd98b9fa1,-72
9,fp001,192049069,d3b9b43f91d4,-72
10,fp001,192054055,4ecf9feb4675,-77
10,fp001,192054055,d2c889c50921,-92
10,fp001,192054055,4a3bd98b9fa1,-87
10,fp001,192054055,d3b9b43f91d4,-64
11,fp001,192058986,4a3bd98b9fa1,-87
11,fp001,192058986,d2c889c50921,-76
11,fp001,192058986,d3b9b43f91d4,-78
11,fp001,192058986,4ecf9feb4675,-72
12,fp001,192104078,d3b9b43f91d4,-78
12,fp001,192104078,4ecf9feb4675,-63
12,fp001,192104078,d2c889c50921,-76
12,fp001,192104078,4a3bd98b9fa1,-66
13,fp001,192109139,4ecf9feb4675,-73
13,fp001,192109139,4a3bd98b9fa1,-85
13,fp001,192109139,d3b9b43f91d4,-66
13,fp001,192109139,d2c889c50921,-67
14,fp001,192113963,4ecf9feb4675,-73
14,fp001,192113963,d2c889c50921,-76
14,fp001,192113963,4a3bd98b9fa1,-74
14,fp001,192113963,d3b9b43f91d4,-70
15,fp001,192119154,4ecf9feb4675,-75
15,fp001,192119154,d2c889c50921,-65
15,fp001,192119154,d3b9b43f91d4,-60
15,fp001,192119154,4a3bd98b9fa1,-85
16,fp001,192123822,4ecf9feb4675,-70
16,fp001,192123822,d2c889c50921,-70
16,fp001,192123822,d3b9b43f91d4,-61
16,fp001,192123822,4a3bd98b9fa1,-91
17,fp001,192129004,d2c889c50921,-70
17,fp001,192129004,d3b9b43f91d4,-62
17,fp001,192129004,4a3bd98b9fa1,-75
17,fp001,192129004,4ecf9feb4675,-73
18,fp001,192134102,4ecf9feb4675,-75
18,fp001,192134102,d2c889c50921,-83
18,fp001,192134102,d3b9b43f91d4,-60
18,fp001,192134102,4a3bd98b9fa1,-89
19,fp001,192139158,4ecf9feb4675,-62
19,fp001,192139158,d3b9b43f91d4,-58
19,fp001,192139158,d2c889c50921,-73
20,fp001,192144343,4a3bd98b9fa1,-76
20,fp001,192144343,4ecf9feb4675,-65
20,fp001,192144343,d3b9b43f91d4,-64
21,fp001,192149163,4ecf9feb4675,-65
21,fp001,192149163,d2c889c50921,-82
21,fp001,192149163,d3b9b43f91d4,-72
21,fp001,192149163,4a3bd98b9fa1,-79
22,fp001,192154237,d2c889c50921,-73
22,fp001,192154237,4ecf9feb4675,-67
22,fp001,192154237,d3b9b43f91d4,-63
22,fp001,192154237,4a3bd98b9fa1,-69
23,fp001,192159409,4ecf9feb4675,-63
23,fp001,192159409,d3b9b43f91d4,-67
23,fp001,192159409,4a3bd98b9fa1,-71
24,fp001,192204659,4ecf9feb4675,-81
24,fp001,192204659,d3b9b43f91d4,-79
24,fp001,192204659,4a3bd98b9fa1,-69
24,fp001,192204659,d2c889c50921,-68
25,fp001,192209117,4a3bd98b9fa1,-69
25,fp001,192209117,d2c889c50921,-76
25,fp001,192209117,4ecf9feb4675,-59
25,fp001,192209117,d3b9b43f91d4,-70
26,fp001,192213974,d2c889c50921,-76
26,fp001,192213974,4ecf9feb4675,-80
26,fp001,192213974,d3b9b43f91d4,-75
27,fp001,192219044,4ecf9feb4675,-80
27,fp001,192219044,d3b9b43f91d4,-68
27,fp001,192219044,4a3bd98b9fa1,-94
27,fp001,192219044,d2c889c50921,-92
28,fp001,192224207,4a3bd98b9fa1,-94
28,fp001,192224207,d2c889c50921,-69
28,fp001,192224207,d3b9b43f91d4,-64
29,fp001,192229183,4a3bd98b9fa1,-94
29,fp001,192229183,d2c889c50921,-69
29,fp001,192229183,d3b9b43f91d4,-62
29,fp001,192229183,4ecf9feb4675,-66
30,fp001,192233935,d2c889c50921,-69
30,fp001,192233935,4a3bd98b9fa1,-79
30,fp001,192233935,4ecf9feb4675,-73
30,fp001,192233935,d3b9b43f91d4,-61
31,fp001,192239110,d3b9b43f91d4,-66
31,fp001,192239110,4ecf9feb4675,-71
31,fp001,192239110,d2c889c50921,-62
31,fp001,192239110,4a3bd98b9fa1,-66
32,fp001,192244221,4a3bd98b9fa1,-72
32,fp001,192244221,4ecf9feb4675,-69
32,fp001,192244221,d3b9b43f91d4,-67
33,fp001,192250026,4a3bd98b9fa1,-72
33,fp001,192250026,d2c889c50921,-69
33,fp001,192250026,d3b9b43f91d4,-70
34,fp001,192254065,d2c889c50921,-69
34,fp001,192254065,d3b9b43f91d4,-69
34,fp001,192254065,4ecf9feb4675,-69
34,fp001,192254065,4a3bd98b9fa1,-66
1,fp002,192400161,d3b9b43f91d4,-71
1,fp002,192400161,4ecf9feb4675,-75
1,fp002,192400161,d2c889c50921,-75
2,fp002,192404013,d3b9b43f91d4,-66
2,fp002,192404013,4a3bd98b9fa1,-69
2,fp002,192404013,4ecf9feb4675,-68
3,fp002,192409239,4a3bd98b9fa1,-69
3,fp002,192409239,4ecf9feb4675,-73
3,fp002,192409239,d2c889c50921,-68
3,fp002,192409239,d3b9b43f91d4,-62
4,fp002,192413993,4a3bd98b9fa1,-69
4,fp002,192413993,4ecf9feb4675,-73
4,fp002,192413993,d3b9b43f91d4,-66
4,fp002,192413993,d2c889c50921,-74
5,fp002,192419160,d2c889c50921,-74
5,fp002,192419160,4ecf9feb4675,-74
5,fp002,192419160,4a3bd98b9fa1,-82
6,fp002,192423922,4ecf9feb4675,-74
6,fp002,192423922,d2c889c50921,-66
6,fp002,192423922,d3b9b43f91d4,-62
6,fp002,192423922,4a3bd98b9fa1,-69
7,fp002,192429004,4a3bd98b9fa1,-76
7,fp002,192429004,4ecf9feb4675,-78
7,fp002,192429004,d2c889c50921,-75
7,fp002,192429004,d3b9b43f91d4,-76
8,fp002,192434053,d2c889c50921,-82
8,fp002,192434053,4ecf9feb4675,-71
8,fp002,192434053,d3b9b43f91d4,-68
9,fp002,192438195,d2c889c50921,-82
9,fp002,192438195,4ecf9feb4675,-71
9,fp002,192438195,d3b9b43f91d4,-68
10,fp002,192441038,4ecf9feb4675,-71
10,fp002,192441038,d2c889c50921,-74
10,fp002,192441038,d3b9b43f91d4,-71
10,fp002,192441038,4a3bd98b9fa1,-69
11,fp002,192444766,4ecf9feb4675,-74
11,fp002,192444766,d2c889c50921,-71
11,fp002,192444766,d3b9b43f91d4,-72
11,fp002,192444766,4a3bd98b9fa1,-68
12,fp002,192449216,4a3bd98b9fa1,-73
12,fp002,192449216,4ecf9feb4675,-67
12,fp002,192449216,d3b9b43f91d4,-70
12,fp002,192449216,d2c889c50921,-93
13,fp002,192453563,4ecf9feb4675,-64
13,fp002,192453563,d2c889c50921,-66
14,fp002,192459054,4ecf9feb4675,-69
14,fp002,192459054,d2c889c50921,-77
14,fp002,192459054,4a3bd98b9fa1,-69
14,fp002,192459054,d3b9b43f91d4,-67
15,fp002,192503964,4a3bd98b9fa1,-79
15,fp002,192503964,4ecf9feb4675,-66
15,fp002,192503964,d2c889c50921,-84
15,fp002,192503964,d3b9b43f91d4,-77
16,fp002,192508908,d3b9b43f91d4,-71
16,fp002,192508908,4a3bd98b9fa1,-76
16,fp002,192508908,4ecf9feb4675,-65
16,fp002,192508908,d2c889c50921,-84
17,fp002,192514188,4ecf9feb4675,-65
17,fp002,192514188,d2c889c50921,-71
17,fp002,192514188,d3b9b43f91d4,-74
17,fp002,192514188,4a3bd98b9fa1,-73
18,fp002,192519111,d2c889c50921,-76
18,fp002,192519111,4ecf9feb4675,-72
18,fp002,192519111,d3b9b43f91d4,-72
18,fp002,192519111,4a3bd98b9fa1,-73
19,fp002,192524033,4ecf9feb4675,-64
19,fp002,192524033,d2c889c50921,-73
19,fp002,192524033,d3b9b43f91d4,-75
19,fp002,192524033,4a3bd98b9fa1,-74
20,fp002,192529226,4ecf9feb4675,-64
20,fp002,192529226,d3b9b43f91d4,-68
20,fp002,192529226,4a3bd98b9fa1,-69
21,fp002,192534211,d2c889c50921,-76
21,fp002,192534211,4ecf9feb4675,-71
21,fp002,192534211,4a3bd98b9fa1,-77
21,fp002,192534211,d3b9b43f91d4,-74
22,fp002,192539037,d3b9b43f91d4,-75
22,fp002,192539037,4ecf9feb4675,-77
22,fp002,192539037,d2c889c50921,-77
22,fp002,192539037,4a3bd98b9fa1,-68
23,fp002,192544267,d2c889c50921,-77
23,fp002,192544267,4a3bd98b9fa1,-71
23,fp002,192544267,4ecf9feb4675,-66
23,fp002,192544267,d3b9b43f91d4,-72
24,fp002,192548909,4a3bd98b9fa1,-71
24,fp002,192548909,4ecf9feb4675,-69
24,fp002,192548909,d2c889c50921,-72
24,fp002,192548909,d3b9b43f91d4,-67
25,fp002,192554077,4ecf9feb4675,-69
25,fp002,192554077,d2c889c50921,-75
25,fp002,192554077,d3b9b43f91d4,-68
25,fp002,192554077,4a3bd98b9fa1,-74
26,fp002,192558982,d2c889c50921,-72
26,fp002,192558982,4a3bd98b9fa1,-70
26,fp002,192558982,d3b9b43f91d4,-75
26,fp002,192558982,4ecf9feb4675,-71
27,fp002,192603534,d2c889c50921,-72
27,fp002,192603534,d3b9b43f91d4,-71
28,fp002,192609012,d2c889c50921,-79
28,fp002,192609012,4a3bd98b9fa1,-70
28,fp002,192609012,4ecf9feb4675,-84
29,fp002,192614210,d3b9b43f91d4,-69
29,fp002,192614210,4ecf9feb4675,-67
29,fp002,192614210,d2c889c50921,-82
29,fp002,192614210,4a3bd98b9fa1,-82
30,fp002,192619188,d3b9b43f91d4,-72
30,fp002,192619188,4ecf9feb4675,-69
30,fp002,192619188,d2c889c50921,-73
30,fp002,192619188,4a3bd98b9fa1,-71
31,fp002,192624144,d2c889c50921,-73
31,fp002,192624144,4a3bd98b9fa1,-74
31,fp002,192624144,4ecf9feb4675,-72
32,fp002,192629199,d3b9b43f91d4,-71
32,fp002,192629199,4ecf9feb4675,-73
32,fp002,192629199,4a3bd98b9fa1,-71
33,fp002,192634439,4ecf9feb4675,-67
33,fp002,192634439,d2c889c50921,-69
33,fp002,192634439,d3b9b43f91d4,-65
33,fp002,192634439,4a3bd98b9fa1,-73
34,fp002,192639386,4ecf9feb4675,-67
34,fp002,192639386,d2c889c50921,-82
34,fp002,192639386,4a3bd98b9fa1,-69
34,fp002,192639386,d3b9b43f91d4,-64
35,fp002,192644253,d2c889c50921,-73
35,fp002,192644253,4a3bd98b9fa1,-73
35,fp002,192644253,4ecf9feb4675,-69
35,fp002,192644253,d3b9b43f91d4,-69
36,fp002,192649308,4a3bd98b9fa1,-69
36,fp002,192649308,4ecf9feb4675,-63
36,fp002,192649308,d2c889c50921,-76
36,fp002,192649308,d3b9b43f91d4,-72
37,fp002,192654556,4a3bd98b9fa1,-69
37,fp002,192654556,d2c889c50921,-75
37,fp002,192654556,d3b9b43f91d4,-77
38,fp002,192659108,d2c889c50921,-75
38,fp002,192659108,d3b9b43f91d4,-68
38,fp002,192659108,4ecf9feb4675,-75
38,fp002,192659108,4a3bd98b9fa1,-69
39,fp002,192705091,d3b9b43f91d4,-75
39,fp002,192705091,4ecf9feb4675,-62
39,fp002,192705091,4a3bd98b9fa1,-74
39,fp002,192705091,d2c889c50921,-72
40,fp002,192709155,d2c889c50921,-66
40,fp002,192709155,d3b9b43f91d4,-71
40,fp002,192709155,4ecf9feb4675,-73
40,fp002,192709155,4a3bd98b9fa1,-71
1,fp003,193029370,4ecf9feb4675,-89
1,fp003,193029370,4a3bd98b9fa1,-88
1,fp003,193029370,d2c889c50921,-75
1,fp003,193029370,d3b9b43f91d4,-69
2,fp003,193034023,d3b9b43f91d4,-87
2,fp003,193034023,4a3bd98b9fa1,-75
2,fp003,193034023,4ecf9feb4675,-69
2,fp003,193034023,d2c889c50921,-83
3,fp003,193039032,d3b9b43f91d4,-59
3,fp003,193039032,4a3bd98b9fa1,-68
3,fp003,193039032,d2c889c50921,-78
4,fp003,193044154,d2c889c50921,-77
4,fp003,193044154,d3b9b43f91d4,-65
4,fp003,193044154,4a3bd98b9fa1,-84
4,fp003,193044154,4ecf9feb4675,-62
5,fp003,193049159,4ecf9feb4675,-65
5,fp003,193049159,d2c889c50921,-73
5,fp003,193049159,d3b9b43f91d4,-65
6,fp003,193054000,4ecf9feb4675,-65
6,fp003,193054000,4a3bd98b9fa1,-70
6,fp003,193054000,d2c889c50921,-69
6,fp003,193054000,d3b9b43f91d4,-88
7,fp003,193058873,4a3bd98b9fa1,-77
7,fp003,193058873,4ecf9feb4675,-70
7,fp003,193058873,d3b9b43f91d4,-69
8,fp003,193104082,4ecf9feb4675,-70
8,fp003,193104082,d3b9b43f91d4,-70
9,fp003,193108996,4ecf9feb4675,-69
9,fp003,193108996,d2c889c50921,-69
9,fp003,193108996,4a3bd98b9fa1,-77
9,fp003,193108996,d3b9b43f91d4,-74
10,fp003,193114021,4ecf9feb4675,-69
10,fp003,193114021,4a3bd98b9fa1,-68
10,fp003,193114021,d3b9b43f91d4,-73
10,fp003,193114021,d2c889c50921,-72
11,fp003,193118909,4a3bd98b9fa1,-72
11,fp003,193118909,d3b9b43f91d4,-71
11,fp003,193118909,4ecf9feb4675,-70
11,fp003,193118909,d2c889c50921,-78
12,fp003,193123944,d3b9b43f91d4,-71
12,fp003,193123944,4ecf9feb4675,-65
12,fp003,193123944,d2c889c50921,-77
12,fp003,193123944,4a3bd98b9fa1,-77
13,fp003,193129069,4ecf9feb4675,-65
13,fp003,193129069,d2c889c50921,-85
13,fp003,193129069,d3b9b43f91d4,-68
13,fp003,193129069,4a3bd98b9fa1,-70
14,fp003,193134051,4ecf9feb4675,-65
14,fp003,193134051,d2c889c50921,-78
14,fp003,193134051,4a3bd98b9fa1,-73
14,fp003,193134051,d3b9b43f91d4,-72
15,fp003,193139172,d2c889c50921,-68
15,fp003,193139172,d3b9b43f91d4,-59
15,fp003,193139172,4a3bd98b9fa1,-72
15,fp003,193139172,4ecf9feb4675,-68
16,fp003,193144137,4ecf9feb4675,-68
16,fp003,193144137,d2c889c50921,-75
16,fp003,193144137,d3b9b43f91d4,-68
16,fp003,193144137,4a3bd98b9fa1,-68
17,fp003,193149139,4ecf9feb4675,-66
17,fp003,193149139,d2c889c50921,-76
17,fp003,193149139,d3b9b43f91d4,-71
17,fp003,193149139,4a3bd98b9fa1,-72
18,fp003,193154070,4ecf9feb4675,-66
18,fp003,193154070,d2c889c50921,-81
18,fp003,193154070,d3b9b43f91d4,-75
18,fp003,193154070,4a3bd98b9fa1,-79
19,fp003,193159122,d3b9b43f91d4,-71
19,fp003,193159122,d2c889c50921,-80
19,fp003,193159122,4a3bd98b9fa1,-66
20,fp003,193204049,4a3bd98b9fa1,-72
20,fp003,193204049,4ecf9feb4675,-70
20,fp003,193204049,d3b9b43f91d4,-70
20,fp003,193204049,d2c889c50921,-70
21,fp003,193209013,d2c889c50921,-70
21,fp003,193209013,4ecf9feb4675,-59
21,fp003,193209013,d3b9b43f91d4,-68
21,fp003,193209013,4a3bd98b9fa1,-68
22,fp003,193214045,4ecf9feb4675,-59
22,fp003,193214045,d3b9b43f91d4,-76
22,fp003,193214045,4a3bd98b9fa1,-69
22,fp003,193214045,d2c889c50921,-76
23,fp003,193219119,d3b9b43f91d4,-74
23,fp003,193219119,4a3bd98b9fa1,-69
23,fp003,193219119,4ecf9feb4675,-66
23,fp003,193219119,d2c889c50921,-72
24,fp003,193224148,4a3bd98b9fa1,-68
24,fp003,193224148,d2c889c50921,-86
24,fp003,193224148,d3b9b43f91d4,-66
24,fp003,193224148,4ecf9feb4675,-66
25,fp003,193229269,4a3bd98b9fa1,-66
25,fp003,193229269,d2c889c50921,-85
25,fp003,193229269,d3b9b43f91d4,-71
25,fp003,193229269,4ecf9feb4675,-64
26,fp003,193233938,d2c889c50921,-70
26,fp003,193233938,4ecf9feb4675,-76
26,fp003,193233938,4a3bd98b9fa1,-73
26,fp003,193233938,d3b9b43f91d4,-78
27,fp003,193238880,d2c889c50921,-70
27,fp003,193238880,d3b9b43f91d4,-74
27,fp003,193238880,4ecf9feb4675,-60
27,fp003,193238880,4a3bd98b9fa1,-76
28,fp003,193243922,d2c889c50921,-74
28,fp003,193243922,4ecf9feb4675,-69
29,fp003,193249029,4a3bd98b9fa1,-83
29,fp003,193249029,d2c889c50921,-66
29,fp003,193249029,4ecf9feb4675,-65
29,fp003,193249029,d3b9b43f91d4,-75
30,fp003,193253949,d2c889c50921,-70
30,fp003,193253949,4ecf9feb4675,-63
30,fp003,193253949,4a3bd98b9fa1,-71
30,fp003,193253949,d3b9b43f91d4,-74
31,fp003,193259091,d3b9b43f91d4,-77
31,fp003,193259091,4ecf9feb4675,-66
31,fp003,193259091,d2c889c50921,-78
31,fp003,193259091,4a3bd98b9fa1,-72
32,fp003,193303631,4a3bd98b9fa1,-76
32,fp003,193303631,d2c889c50921,-80
32,fp003,193303631,d3b9b43f91d4,-69
33,fp003,193308881,4a3bd98b9fa1,-70
33,fp003,193308881,4ecf9feb4675,-64
33,fp003,193308881,d2c889c50921,-73
33,fp003,193308881,d3b9b43f91d4,-69
34,fp003,193314054,4a3bd98b9fa1,-70
34,fp003,193314054,d2c889c50921,-72
34,fp003,193314054,d3b9b43f91d4,-81
34,fp003,193314054,4ecf9feb4675,-68
35,fp003,193319210,4ecf9feb4675,-74
35,fp003,193319210,4a3bd98b9fa1,-70
36,fp003,193324122,4a3bd98b9fa1,-70
36,fp003,193324122,4ecf9feb4675,-77
36,fp003,193324122,d2c889c50921,-75
36,fp003,193324122,d3b9b43f91d4,-75
37,fp003,193329142,4a3bd98b9fa1,-71
37,fp003,193329142,d2c889c50921,-71
37,fp003,193329142,d3b9b43f91d4,-68
37,fp003,193329142,4ecf9feb4675,-72
38,fp003,193334288,d2c889c50921,-71
38,fp003,193334288,d3b9b43f91d4,-76
38,fp003,193334288,4ecf9feb4675,-78
38,fp003,193334288,4a3bd98b9fa1,-75
39,fp003,193338984,d3b9b43f91d4,-76
39,fp003,193338984,4ecf9feb4675,-59
39,fp003,193338984,4a3bd98b9fa1,-72
39,fp003,193338984,d2c889c50921,-78
40,fp003,193344074,4ecf9feb4675,-59
40,fp003,193344074,4a3bd98b9fa1,-69
40,fp003,193344074,d2c889c50921,-79
40,fp003,193344074,d3b9b43f91d4,-75
1,fp004,193410493,4a3bd98b9fa1,-91
1,fp004,193410493,4ecf9feb4675,-66
1,fp004,193410493,d2c889c50921,-72
1,fp004,193410493,d3b9b43f91d4,-67
2,fp004,193414389,4a3bd98b9fa1,-91
2,fp004,193414389,d3b9b43f91d4,-77
2,fp004,193414389,4ecf9feb4675,-67
2,fp004,193414389,d2c889c50921,-76
3,fp004,193419099,d2c889c50921,-76
3,fp004,193419099,d3b9b43f91d4,-67
3,fp004,193419099,4ecf9feb4675,-61
3,fp004,193419099,4a3bd98b9fa1,-88
